Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
120p,Traffic3,K4,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic3\K4\A0.1_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic3\Traffic3-Mask.mp4,0.8484,0.0104,0.8574,0.7593,0.0043,0.7539,100
120p,Traffic3,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic3\K4\A0.1_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic3\Traffic3-Mask.mp4,0.9298,0.0096,0.9372,0.9148,0.0005,0.9135,100
120p,Traffic3,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic3\K4\A0.1_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic3\Traffic3-Mask.mp4,0.9581,0.0096,0.9675,0.9642,0.0002,0.9641,100
120p,Traffic3,K4,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic3\K4\A0.1_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic3\Traffic3-Mask.mp4,0.8692,0.0095,0.8689,0.7861,0.003,0.7735,100
120p,Traffic3,K4,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic3\K4\A0.1_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic3\Traffic3-Mask.mp4,0.9312,0.0096,0.9372,0.9168,0.0005,0.9136,100
120p,Traffic3,K4,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic3\K4\A0.1_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic3\Traffic3-Mask.mp4,0.9597,0.0096,0.9703,0.9663,0.0002,0.9668,100
120p,Traffic3,K4,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic3\K4\A0.1_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic3\Traffic3-Mask.mp4,0.8735,0.0096,0.8713,0.7918,0.003,0.781,100
120p,Traffic3,K4,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic3\K4\A0.1_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic3\Traffic3-Mask.mp4,0.9316,0.0096,0.9377,0.9173,0.0005,0.9144,100
120p,Traffic3,K4,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic3\K4\A0.1_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic3\Traffic3-Mask.mp4,0.9603,0.0097,0.9713,0.967,0.0002,0.9668,100
240p,Traffic3,K2,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.001_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.2469,0.0079,0.2295,0.2593,0.0137,0.231,100
240p,Traffic3,K2,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.001_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.4013,0.019,0.3574,0.4225,0.0204,0.3673,100
240p,Traffic3,K2,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.001_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.4149,0.0183,0.3707,0.4208,0.0211,0.3656,100
240p,Traffic3,K2,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.001_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.2487,0.0078,0.2295,0.2606,0.0136,0.231,100
240p,Traffic3,K2,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.001_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.4025,0.0188,0.3574,0.4235,0.0202,0.3673,100
240p,Traffic3,K2,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.001_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.416,0.018,0.3707,0.422,0.0208,0.3656,100
240p,Traffic3,K2,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.001_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.2878,0.0068,0.28,0.2907,0.0118,0.2663,100
240p,Traffic3,K2,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.001_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.4616,0.0132,0.4298,0.4689,0.0147,0.4301,100
240p,Traffic3,K2,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.001_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.4756,0.0127,0.4473,0.474,0.0146,0.4329,100
240p,Traffic3,K2,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.01_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.5111,0.0164,0.5506,0.449,0.0083,0.4521,100
240p,Traffic3,K2,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.01_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.7422,0.0095,0.7602,0.6891,0.0033,0.6747,100
240p,Traffic3,K2,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.01_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.7571,0.0095,0.7786,0.7279,0.0031,0.7274,100
240p,Traffic3,K2,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.01_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.5948,0.0153,0.628,0.4918,0.0061,0.4812,100
240p,Traffic3,K2,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.01_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.789,0.0073,0.7998,0.7224,0.0027,0.7099,100
240p,Traffic3,K2,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.01_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8045,0.0075,0.817,0.7671,0.0015,0.7624,100
240p,Traffic3,K2,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.01_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.7915,0.0075,0.8026,0.6025,0.0061,0.576,100
240p,Traffic3,K2,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.01_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8524,0.0078,0.8534,0.7641,0.0042,0.7479,100
240p,Traffic3,K2,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.01_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8712,0.0081,0.8731,0.819,0.002,0.8074,100
240p,Traffic3,K2,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.1_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.8369,0.0085,0.8363,0.627,0.0104,0.5978,100
240p,Traffic3,K2,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.1_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8782,0.0084,0.8801,0.7839,0.0034,0.7752,100
240p,Traffic3,K2,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.1_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.9047,0.0086,0.9119,0.8525,0.0012,0.8533,100
240p,Traffic3,K2,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.1_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.8479,0.0082,0.8421,0.6397,0.0095,0.6067,100
240p,Traffic3,K2,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.1_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8872,0.0086,0.8863,0.7958,0.0031,0.7886,100
240p,Traffic3,K2,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.1_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.914,0.0088,0.9187,0.8679,0.001,0.8677,100
240p,Traffic3,K2,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.1_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.8518,0.0088,0.8415,0.6603,0.0086,0.6281,100
240p,Traffic3,K2,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.1_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8978,0.0091,0.8949,0.8172,0.0027,0.806,100
240p,Traffic3,K2,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.1_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.9274,0.0092,0.9329,0.8961,0.0008,0.896,100
240p,Traffic3,K3,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.2469,0.0079,0.2295,0.2593,0.0137,0.231,100
240p,Traffic3,K3,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.4013,0.019,0.3574,0.4225,0.0204,0.3673,100
240p,Traffic3,K3,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.4149,0.0183,0.3707,0.4208,0.0211,0.3656,100
240p,Traffic3,K3,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.2572,0.0075,0.2373,0.2655,0.0132,0.2335,100
240p,Traffic3,K3,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.4114,0.0175,0.3594,0.4292,0.0192,0.3673,100
240p,Traffic3,K3,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.4253,0.0168,0.3763,0.4286,0.0197,0.3656,100
240p,Traffic3,K3,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.375,0.009,0.3938,0.3453,0.0104,0.3332,100
240p,Traffic3,K3,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.6102,0.0115,0.6241,0.579,0.0083,0.565,100
240p,Traffic3,K3,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.6269,0.0116,0.6472,0.6028,0.0085,0.5942,100
240p,Traffic3,K3,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.6437,0.026,0.7114,0.5079,0.0078,0.5135,100
240p,Traffic3,K3,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8086,0.0093,0.8376,0.7312,0.0023,0.7219,100
240p,Traffic3,K3,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8262,0.0097,0.8561,0.7798,0.0019,0.7779,100
240p,Traffic3,K3,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.7384,0.0154,0.776,0.5657,0.0046,0.5593,100
240p,Traffic3,K3,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8484,0.0078,0.8583,0.76,0.003,0.7485,100
240p,Traffic3,K3,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8696,0.0083,0.8839,0.8145,0.0014,0.8074,100
240p,Traffic3,K3,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.8399,0.0079,0.8507,0.6294,0.0071,0.5977,100
240p,Traffic3,K3,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8793,0.0083,0.8806,0.7826,0.0034,0.772,100
240p,Traffic3,K3,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.9062,0.0086,0.9096,0.8462,0.0013,0.8369,100
240p,Traffic3,K3,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.8392,0.0087,0.8354,0.6355,0.0099,0.6046,100
240p,Traffic3,K3,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8871,0.0087,0.8866,0.7992,0.0029,0.7909,100
240p,Traffic3,K3,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.9155,0.0089,0.9223,0.873,0.0009,0.8727,100
240p,Traffic3,K3,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.8486,0.0086,0.8393,0.6521,0.0089,0.6181,100
240p,Traffic3,K3,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8962,0.009,0.8935,0.8139,0.0027,0.8026,100
240p,Traffic3,K3,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.9259,0.0092,0.9311,0.8919,0.0008,0.8899,100
240p,Traffic3,K3,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.8532,0.0089,0.8412,0.6653,0.0083,0.6321,100
240p,Traffic3,K3,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8979,0.0091,0.895,0.8178,0.0027,0.8061,100
240p,Traffic3,K3,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.9277,0.0092,0.933,0.8969,0.0008,0.8964,100
240p,Traffic3,K4,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.2469,0.0079,0.2295,0.2593,0.0137,0.231,100
240p,Traffic3,K4,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.4013,0.019,0.3574,0.4225,0.0204,0.3673,100
