Parameter,Resolution,Video,Average FPS,Total Gaussian Time,Total Tracking Time,Total Processing Time
Alpha-0.01,240p,Traffic2,46.84632030357454,38.87076095741932,4.575861787015949,57.684906212787524
Alpha-0.01,240p,Traffic3,45.54356669536156,11.702815212134713,1.5863262133788982,17.96753150905713
Alpha-0.01,240p,Traffic4,44.2406244159662,7.944626066542679,1.5475637023919087,13.015478984802016
Alpha-0.01,240p,Traffic5,48.31088431536434,25.405704148055463,1.8917079360689353,35.67497075197747
Alpha-0.01,360p,Traffic1,20.56939110500652,58.690957953105624,4.743790773441955,81.33189805643627
Alpha-0.01,360p,Traffic2,20.142996790358143,90.93955719773649,10.51221867679842,130.00818354793586
Alpha-0.01,360p,Traffic3,19.356008206789753,27.86649133230091,5.164065413526233,43.22704686800715
Alpha-0.01,360p,Traffic4,19.38169356585397,18.152800133277182,3.6860769232152792,28.8442485645064
Alpha-0.01,360p,Traffic5,20.8822127336526,58.99921992531739,3.9556418134597453,79.7117577309836
Alpha-0.01,480p,Traffic1,11.388570364948,105.93563085363706,8.239185322483477,148.29083991423244
Alpha-0.01,480p,Traffic2,10.994080082373163,166.34857418388123,19.717955208674454,241.5478816700633
Alpha-0.01,480p,Traffic3,10.803295867945193,49.854669412248754,11.437995222164293,80.21461276267655
Alpha-0.01,480p,Traffic4,10.807109246806435,32.515586638124645,7.098040926386585,53.06220222212141
Alpha-0.01,480p,Traffic5,11.344423609560385,108.89897588494927,7.058793254662245,148.43037331104273
Alpha-0.01,720p,Traffic1,5.305078293568326,225.99769740510965,17.388698460359535,306.41155339282705
Alpha-0.01,720p,Traffic2,4.282001252494269,441.66199134726776,64.63128284143741,631.8775934638106
Alpha-0.01,720p,Traffic3,4.262353747168625,131.68010308477096,40.67273090837987,216.5770237497054
Alpha-0.01,720p,Traffic4,4.223452054471109,87.40630335040623,20.892767077602898,139.29869582864922
Alpha-0.01,720p,Traffic5,4.646265614654887,273.5496881514555,21.208384617231726,368.3810210886877
Alpha-0.1,1080p,Traffic1,2.243456797507631,534.7854173911619,72.90183605259512,760.5775828132755
Alpha-0.1,1080p,Traffic2,1.9601374500431654,948.9889627705561,107.08217663795214,1324.7619882891304
Alpha-0.1,1080p,Traffic3,1.9254621074914138,286.80824945063796,31.97914851451057,402.0479872726719
Alpha-0.1,1080p,Traffic4,1.9894314856670745,181.05504748190288,78.75586770940572,324.05607606307603
Alpha-0.1,1080p,Traffic5,1.942616141859135,649.2980329684797,64.97191680670943,884.473565249471
Alpha-0.1,120p,Traffic1,250.17106867454785,4.860479125520154,0.4229351659886859,8.375306488422154
Alpha-0.1,120p,Traffic2,246.51304247660596,7.390206721203778,0.7010210219886189,12.5171950631192
