Parameter,Resolution,Video,Average FPS,Total Gaussian Time,Total Tracking Time,Total Processing Time
Thresh-0.7,120p,Traffic1,226.9448342183896,5.456433608429446,0.6003442527725702,9.901194093923491
Thresh-0.7,120p,Traffic2,209.75172661482338,9.25595983065423,1.6090932978549064,17.38674990669815
Thresh-0.7,120p,Traffic3,211.60429701361622,2.6432649585185297,0.3189273652969608,4.908422070729987
Thresh-0.7,120p,Traffic4,195.97576735624224,1.8639672527788034,0.3779305614298029,3.595321815169865
Thresh-0.7,120p,Traffic5,227.13216053370616,5.6077751895062935,0.6706085515906406,9.626862782693873
Thresh-0.7,1440p,Traffic1,1.360568648711047,881.9480388902011,103.88432566355908,1243.6792068843497
Thresh-0.7,1440p,Traffic2,1.5938967672672713,1147.4859780530096,512.6713098053588,2009.2182684775325
Thresh-0.7,1440p,Traffic3,1.1189530773606489,481.7913691075519,225.9093815718079,855.7878844777588
Thresh-0.7,1440p,Traffic4,1.2168438804281911,286.7446963531547,95.2986731560668,479.59551560424734
Thresh-0.7,1440p,Traffic5,1.4160916865369886,863.8163646424073,177.7539129175129,1288.4891841229983
Thresh-0.7,2160p,Traffic1,0.7924627265914181,1514.0149774225429,237.93801092467038,2161.5944821736193
Thresh-0.7,2160p,Traffic2,0.8390025894581438,2149.1229601106024,1906.9498049087706,4641.404001255578
Thresh-0.7,2160p,Traffic3,0.6523785329450106,815.2703111172887,553.3668500428903,1633.7064003851847
Thresh-0.7,2160p,Traffic4,0.5767316301164006,604.4239914850914,301.69342440605396,1141.6917122576851
Thresh-0.7,2160p,Traffic5,0.7913460658268421,1548.7637191594113,637.8832846233854,2587.0677145957015
Thresh-0.7,240p,Traffic1,36.45336790170241,36.22485527489329,3.209552100393862,53.034873442375044
Thresh-0.7,240p,Traffic2,40.2901440207042,47.3864979282952,5.452584214624858,70.45073752559247
Thresh-0.7,240p,Traffic3,33.06832879455531,17.735457772563656,2.4112425105413156,27.863784775836372
Thresh-0.7,240p,Traffic4,40.92325387425938,8.745672268269104,1.7262607698794274,14.390222073649042
Thresh-0.7,240p,Traffic5,38.66032671949921,34.74115797248663,2.490609452768634,50.169324433896634
Thresh-0.7,360p,Traffic1,18.839337655962336,65.61269439128222,4.954059836803877,89.55997576180374
Thresh-0.7,360p,Traffic2,18.16497516026968,103.43276722013243,11.791618685412601,147.1367759823333
Thresh-0.7,360p,Traffic3,17.52149032332938,31.845163884921906,5.872881833463881,49.04634938383241
Thresh-0.7,360p,Traffic4,15.852512673817065,23.606566077854936,4.593502052884998,37.28723408322547
Thresh-0.7,360p,Traffic5,18.259349508773774,71.02346445259167,4.766125026508174,96.46975493896747
Thresh-0.7,480p,Traffic1,10.296388821166376,122.7024123843293,9.138410287036036,168.72012972511578
Thresh-0.7,480p,Traffic2,10.103801277523552,186.797610074107,21.44624964572713,267.8329070894979
Thresh-0.7,480p,Traffic3,9.714170314498805,56.766258785617524,12.664641359646314,89.38373930187663
Thresh-0.7,480p,Traffic4,9.293225381223786,40.09813834773375,8.793978576199137,64.5836414573132
Thresh-0.7,480p,Traffic5,10.744984312017689,117.46006341534661,7.7341081005287675,159.63647956709605
Thresh-0.7,720p,Traffic1,5.309850738084729,225.74851854587905,17.808810232963822,306.60435320070246
Thresh-0.7,720p,Traffic2,4.8901471070145,374.608153629757,57.493368543276944,556.2019648298156
Thresh-0.7,720p,Traffic3,4.241369337186051,130.69307890185155,37.682959006633595,211.61689266865142
Thresh-0.7,720p,Traffic4,4.973307341321976,70.09864837117493,16.89218969503416,112.81327866553329
Thresh-0.7,720p,Traffic5,5.321935788200359,229.8091919380822,17.597450248722396,308.9406608789577
Thresh-0.9,1080p,Traffic1,2.2424126938571596,535.2729111500666,42.86627031146776,731.7777012230363
Thresh-0.9,1080p,Traffic2,2.423442876158113,749.9446957990294,146.37073836458143,1147.3822696390562
Thresh-0.9,1080p,Traffic3,1.8631467301423024,295.72497885255143,126.76147578726523,518.9822469633655
Thresh-0.9,1080p,Traffic4,2.141411042225414,163.13048733625328,56.719982870446984,281.17230724164983
Thresh-0.9,1080p,Traffic5,2.252734747123562,543.4448595599388,42.6080973487114,738.3954865703126
Thresh-0.9,120p,Traffic1,212.8245584777144,6.05886067263776,0.5616773616056299,11.414399467001147
Thresh-0.9,120p,Traffic2,189.40159470273846,10.541709222481494,1.2931043784482443,20.36103329586322
Thresh-0.9,120p,Traffic3,223.83301374876228,2.402919462649126,0.24972567486108477,4.061481256969248
Thresh-0.9,120p,Traffic4,177.01809390989501,2.147577860450821,0.3660566780017519,4.413355912140089
Thresh-0.9,120p,Traffic5,234.10409809086713,5.376692058285639,0.3798318118205624,8.842288869258422
Thresh-0.9,1440p,Traffic1,1.4288379385576633,839.4670432234416,79.59440303198056,1163.240859411133
Thresh-0.9,1440p,Traffic2,1.6957444438311051,1073.6017832990037,314.9069372306112,1698.0455978781101
Thresh-0.9,1440p,Traffic3,1.1917628698328753,447.6469748670934,317.7917890069657,904.8624034554814
Thresh-0.9,1440p,Traffic4,1.178650621489093,295.9380568433553,139.79812186851632,547.7081601768732
Thresh-0.9,1440p,Traffic5,1.4440269554384588,847.9745844763238,95.33644531422755,1179.8692705816356
Thresh-0.9,2160p,Traffic1,0.8126853291989038,1473.2777741699829,175.46339812502262,2041.0209669964388
Thresh-0.9,2160p,Traffic2,0.8592331862919266,2098.819073763909,1239.2555421556463,3876.179220376187
Thresh-0.9,2160p,Traffic3,0.6935521727568292,767.9713154507917,955.9395207429188,1969.0389662953676
Thresh-0.9,2160p,Traffic4,0.5840258477856406,596.3586403349764,505.1030877499725,1342.3017386290594
Thresh-0.9,2160p,Traffic5,0.8417412262397649,1446.8018942370545,284.1747500365018,2108.0686826832243
Thresh-0.9,240p,Traffic1,39.68185793628463,32.93731893092621,2.5074606836423605,48.009610159264355
Thresh-0.9,240p,Traffic2,40.02317373117985,47.67461488739346,4.587819821317591,70.09196002065428
Thresh-0.9,240p,Traffic3,37.425018056893876,15.490415040869241,1.34762929909627,23.220360622624845
Thresh-0.9,240p,Traffic4,36.07654262050795,10.418654428969587,1.847412830044034,17.087987626611707
Thresh-0.9,240p,Traffic5,41.08219784854354,31.648388038447536,1.9970058760372327,44.56421295087779
Thresh-0.9,360p,Traffic1,18.056034011976244,70.28849347127829,4.994942585530167,96.23106800531963
Thresh-0.9,360p,Traffic2,17.567723960752453,109.58787092950652,9.799079801712562,153.2465245407074
Thresh-0.9,360p,Traffic3,17.717820021190864,31.249943812610553,3.0981029243557456,45.16778091312152
Thresh-0.9,360p,Traffic4,16.16238121205734,23.171354684629463,4.211668722797167,36.65084449772256
Thresh-0.9,360p,Traffic5,18.251973561437634,70.93946514022531,4.311230963328793,95.610419192817
