Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
120p,Traffic4,K4,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.4419,0.0605,0.5967,0.5967,0.0483,0.529,5
120p,Traffic4,K4,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.2875,0.0229,0.3737,0.4075,0.0885,0.2501,5
120p,Traffic4,K4,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.6042,0.0998,0.677,0.6851,0.0303,0.6108,5
120p,Traffic4,K4,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.6451,0.1084,0.7385,0.7604,0.0219,0.7475,5
120p,Traffic4,K4,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.4882,0.0713,0.4983,0.5488,0.0564,0.4736,5
120p,Traffic4,K4,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.66,0.1162,0.7556,0.7271,0.0233,0.6621,5
120p,Traffic4,K4,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.7168,0.1321,0.8582,0.8183,0.0145,0.8138,5
120p,Traffic4,K4,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.5764,0.1005,0.6084,0.6357,0.0367,0.5452,5
120p,Traffic4,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.6772,0.1214,0.7667,0.7543,0.0185,0.6907,5
120p,Traffic4,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.7395,0.1401,0.8767,0.8535,0.0092,0.8563,5
120p,Traffic4,K4,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.5726,0.0979,0.6126,0.6394,0.0365,0.5516,5
120p,Traffic4,K4,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.6777,0.1215,0.7678,0.7571,0.0189,0.6907,5
120p,Traffic4,K4,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.7364,0.1387,0.8741,0.8571,0.0095,0.8563,5
120p,Traffic4,K4,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.5728,0.098,0.6126,0.6401,0.0366,0.5503,5
120p,Traffic4,K4,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.6777,0.1215,0.7678,0.7571,0.0189,0.6907,5
120p,Traffic4,K4,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.7364,0.1387,0.8741,0.8571,0.0095,0.8563,5
240p,Traffic4,K2,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.0364,0.0005,0.0419,0.2594,0.1373,0.0837,5
240p,Traffic4,K2,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.0735,0.0019,0.0767,0.2995,0.123,0.114,5
240p,Traffic4,K2,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.0726,0.002,0.0739,0.2955,0.1244,0.1103,5
240p,Traffic4,K2,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.0364,0.0005,0.0419,0.2594,0.1373,0.0837,5
240p,Traffic4,K2,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.0735,0.0019,0.0767,0.2995,0.123,0.114,5
240p,Traffic4,K2,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.0726,0.002,0.0739,0.2955,0.1244,0.1103,5
240p,Traffic4,K2,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.0393,0.0006,0.0419,0.2622,0.1364,0.0888,5
240p,Traffic4,K2,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.0802,0.002,0.0889,0.3062,0.1206,0.1284,5
240p,Traffic4,K2,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.0793,0.0021,0.0856,0.3023,0.1219,0.1222,5
240p,Traffic4,K2,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.0911,0.0027,0.1004,0.3027,0.122,0.145,5
240p,Traffic4,K2,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.165,0.0068,0.2005,0.3806,0.0959,0.2281,5
240p,Traffic4,K2,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.1667,0.007,0.2074,0.3815,0.0957,0.2255,5
240p,Traffic4,K2,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.1115,0.0036,0.1368,0.3102,0.1192,0.1469,5
240p,Traffic4,K2,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.2097,0.0114,0.2509,0.4134,0.0864,0.2828,5
240p,Traffic4,K2,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.2116,0.0115,0.2584,0.4161,0.0857,0.2886,5
240p,Traffic4,K2,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.2084,0.0119,0.2389,0.3538,0.1052,0.2167,5
240p,Traffic4,K2,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.4297,0.0588,0.4204,0.5638,0.0548,0.5185,5
240p,Traffic4,K2,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.4491,0.0633,0.4482,0.5901,0.0504,0.5588,5
240p,Traffic4,K2,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.4592,0.0692,0.4819,0.5483,0.0569,0.4619,5
240p,Traffic4,K2,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.6045,0.1019,0.659,0.6946,0.0263,0.6316,5
240p,Traffic4,K2,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.6662,0.1183,0.7495,0.7576,0.017,0.7058,5
240p,Traffic4,K2,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.4687,0.0715,0.4936,0.5621,0.0536,0.4762,5
240p,Traffic4,K2,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.6073,0.1027,0.6606,0.6979,0.0258,0.6342,5
240p,Traffic4,K2,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.6702,0.1195,0.7521,0.7614,0.0166,0.7079,5
240p,Traffic4,K2,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.4836,0.0737,0.5128,0.5865,0.0477,0.5021,5
240p,Traffic4,K2,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.61,0.1033,0.6636,0.7045,0.0249,0.6463,5
240p,Traffic4,K2,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.6726,0.12,0.7531,0.7701,0.0158,0.7235,5
240p,Traffic4,K3,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.001_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.0364,0.0005,0.0419,0.2594,0.1373,0.0837,5
240p,Traffic4,K3,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.001_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.0735,0.0019,0.0767,0.2995,0.123,0.114,5
240p,Traffic4,K3,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.001_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.0726,0.002,0.0739,0.2955,0.1244,0.1103,5
240p,Traffic4,K3,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.001_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.0364,0.0005,0.0419,0.2594,0.1373,0.0837,5
240p,Traffic4,K3,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.001_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.0735,0.0019,0.0767,0.2995,0.123,0.114,5
240p,Traffic4,K3,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.001_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.0726,0.002,0.0739,0.2955,0.1244,0.1103,5
240p,Traffic4,K3,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.001_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.0595,0.0016,0.0499,0.2744,0.1322,0.1106,5
240p,Traffic4,K3,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.001_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.117,0.0036,0.1373,0.3345,0.1108,0.1793,5
240p,Traffic4,K3,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.001_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.1168,0.0036,0.142,0.3336,0.1112,0.1769,5
240p,Traffic4,K3,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.01_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.1403,0.0075,0.1691,0.3114,0.1189,0.1542,5
240p,Traffic4,K3,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.01_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.2565,0.019,0.3444,0.4297,0.0817,0.3003,5
240p,Traffic4,K3,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.01_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.2617,0.0197,0.339,0.4372,0.0798,0.3135,5
240p,Traffic4,K3,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.01_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.2037,0.0121,0.2711,0.3417,0.1084,0.1839,5
240p,Traffic4,K3,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.01_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.3884,0.0394,0.4699,0.5272,0.0573,0.4476,5
240p,Traffic4,K3,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.01_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.402,0.0416,0.4868,0.5492,0.0522,0.4617,5
240p,Traffic4,K3,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.01_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.3234,0.0289,0.3658,0.414,0.0889,0.3048,5
240p,Traffic4,K3,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.01_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.5339,0.0811,0.5729,0.6273,0.0404,0.5827,5
240p,Traffic4,K3,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.01_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.5713,0.0901,0.6318,0.6681,0.0344,0.6402,5
240p,Traffic4,K3,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.1_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.4714,0.0716,0.4962,0.5698,0.0514,0.4821,5
240p,Traffic4,K3,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.1_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.609,0.1032,0.6612,0.7001,0.0254,0.6379,5
240p,Traffic4,K3,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.1_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.6726,0.1202,0.7528,0.7639,0.0162,0.7122,5
240p,Traffic4,K3,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K3\A0.1_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.4796,0.0727,0.5081,0.5828,0.0484,0.4949,5
