Parameter,Resolution,Video,Average FPS,Total Gaussian Time,Total Tracking Time,Total Processing Time
K-1,480p,Traffic1,15.505140987964293,78.00139637512615,5.831929306616015,117.90344570716837
K-1,480p,Traffic2,15.352753512105082,119.6062700947513,11.484047123696566,185.15829589299386
K-1,480p,Traffic3,15.062613042564989,35.71949391823726,3.278918054478682,55.76314885925966
K-1,480p,Traffic4,14.849058399967053,23.63830237888031,1.829596941650363,37.60292543569811
K-1,480p,Traffic5,15.599470202411148,79.19983313488768,4.280430572864071,116.58028546103736
K-1,720p,Traffic1,6.225123427434038,201.34711762267398,17.593554517312384,302.0739563590614
K-1,720p,Traffic2,7.063820130237299,257.12197797204135,29.757359057955824,396.49641055217944
K-1,720p,Traffic3,6.073606088415865,91.11792471719673,11.374801504134641,142.54017593117896
K-1,720p,Traffic4,5.7061508313638685,64.87530899432022,9.7479101680219,106.02525048900861
K-1,720p,Traffic5,7.201158281400416,170.1664423180045,9.483070203801557,245.72458741557784
K-2,1080p,Traffic1,2.022487791686472,609.7891663523042,55.2784349956782,833.8909567212686
K-2,1080p,Traffic2,1.9464308441407137,955.9800930737983,246.40240459999765,1489.1803260074812
K-2,1080p,Traffic3,1.8760221558895809,292.8705748998909,114.15206091699656,500.6066508452641
K-2,1080p,Traffic4,1.807402522635492,202.60945954057388,57.12937140482244,329.25525469734566
K-2,1080p,Traffic5,2.2882554362690506,534.8387029826408,61.022589466883744,739.9127883819165
K-2,120p,Traffic1,245.97436004586126,4.91500650875963,0.55855166533723,8.516329924110266
K-2,120p,Traffic2,245.0509537300529,7.460345041297753,1.3406142534803647,13.49042250652556
K-2,120p,Traffic3,229.6950700000799,2.347540260991056,0.2910747172427096,4.039498415135288
K-2,120p,Traffic4,227.62324231474372,1.545005022257084,0.3157993381027887,2.8116565759409973
K-2,120p,Traffic5,252.44909006075915,4.862391812493964,0.590484508837047,8.160798992379506
K-2,1440p,Traffic1,1.3276968420663127,902.6061113563483,98.56836321862642,1233.5426493609557
K-2,1440p,Traffic2,1.506569117467272,1214.5494736246183,515.1985254017636,2075.821905989549
K-2,1440p,Traffic3,1.2154423942330768,435.84825674217427,209.18050818837946,787.9778780996567
K-2,1440p,Traffic4,1.0713477253434747,332.2671425478766,115.25175801437581,561.6034080468817
K-2,1440p,Traffic5,1.3987861713021863,874.4358191364445,179.45418074657206,1308.0682093022042
K-2,2160p,Traffic1,0.7776989245916611,1544.797850388568,267.71274275908945,2251.772543055413
K-2,2160p,Traffic2,0.8186685910590311,2202.378643734555,1921.349384042318,4734.259323978389
K-2,2160p,Traffic3,0.6061388776612456,872.4851943323738,652.1411741732736,1833.8503445310635
K-2,2160p,Traffic4,0.5631818414812103,617.978999233339,291.1680351551622,1115.278468931734
K-2,2160p,Traffic5,0.7656667159236514,1603.5199161956552,656.5379933947697,2697.6234405232826
K-2,240p,Traffic1,47.54028508957643,25.34156294068083,2.1573688214411373,36.620123454427755
K-2,240p,Traffic2,46.54342059182877,39.11585709510828,4.62618121894766,58.100291357899465
K-2,240p,Traffic3,45.75577033427526,11.642970171757018,1.5877984974649468,18.000680491968502
K-2,240p,Traffic4,44.662654076413,7.831756615836623,1.571460220380669,12.859228045621407
K-2,240p,Traffic5,48.81415199554845,25.129474230518042,1.8690325458300614,35.42457375687076
K-2,360p,Traffic1,20.635075986174616,58.523931983218006,4.5529624629997985,80.00078891258448
