Best Settings Category,Category,Use Object Detection,Refresh Index,Resolution,Traffic Video,K,A,T,M,Raw Size (Bytes),Compressed Size (Bytes)
Best-Otsu-Settings,Category-NA,False,0,480p,Traffic3,4,0.1,0.9,4,12558393,6953754
Best-Otsu-Settings,Category-NA,False,0,480p,Traffic4,4,0.1,0.9,4,11127035,4385740
Best-Otsu-Settings,Category-NA,False,0,480p,Traffic5,4,0.1,0.9,4,8120337,5543429
Best-Otsu-Settings,Category-NA,False,0,480p,Traffic1,4,0.1,0.9,5,12242792,12902734
Best-Otsu-Settings,Category-NA,False,0,480p,Traffic2,4,0.1,0.9,5,37820128,30930275
Best-Otsu-Settings,Category-NA,False,0,480p,Traffic3,4,0.1,0.9,5,12558393,7002830
Best-Otsu-Settings,Category-NA,False,0,480p,Traffic4,4,0.1,0.9,5,11127035,4374327
Best-Otsu-Settings,Category-NA,False,0,480p,Traffic5,4,0.1,0.9,5,8120337,5492973
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic3,2,0.1,0.9,4,771679,464606
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic4,2,0.1,0.9,4,772620,345457
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic5,2,0.1,0.9,4,670191,496492
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic3,2,0.1,0.9,5,771679,464665
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic4,2,0.1,0.9,5,772620,345540
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic5,2,0.1,0.9,5,670191,497174
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic1,3,0.1,0.9,4,1113249,907894
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic2,3,0.1,0.9,4,2314079,1523084
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic1,3,0.1,0.9,5,1113249,907877
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic2,3,0.1,0.9,5,2314079,1530454
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic1,4,0.1,0.9,3,1113249,1086588
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic2,4,0.1,0.9,3,2314079,1896055
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic3,4,0.1,0.9,3,771679,485185
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic4,4,0.1,0.9,3,772620,379328
Best-Otsu-Settings,Category-NA,False,10,120p,Traffic5,4,0.1,0.9,3,670191,532454
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic3,3,0.1,0.9,4,3734983,2160049
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic2,4,0.01,0.9,3,9326828,9246235
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic1,4,0.1,0.9,3,4026900,4199511
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic3,4,0.1,0.9,3,3734983,2695355
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic4,4,0.1,0.9,3,3603704,1768011
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic5,4,0.1,0.9,3,2681853,2111705
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic1,4,0.1,0.9,4,4026900,3742619
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic2,4,0.1,0.9,4,9326828,6817762
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic4,4,0.1,0.9,4,3603704,1426470
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic5,4,0.1,0.9,4,2681853,1887407
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic1,4,0.1,0.9,5,4026900,3706496
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic2,4,0.1,0.9,5,9326828,6846848
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic3,4,0.1,0.9,5,3734983,2145052
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic4,4,0.1,0.9,5,3603704,1429350
Best-Otsu-Settings,Category-NA,False,10,240p,Traffic5,4,0.1,0.9,5,2681853,1892989
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic2,4,0.01,0.9,3,20680183,19623645
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic1,4,0.1,0.9,3,7708502,8085185
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic3,4,0.1,0.9,3,7806182,6090951
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic4,4,0.1,0.9,3,7204172,3752117
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic5,4,0.1,0.9,3,5196125,4118399
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic1,4,0.1,0.9,4,7708502,7348843
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic2,4,0.1,0.9,4,20680183,15284151
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic3,4,0.1,0.9,4,7806182,4383280
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic4,4,0.1,0.9,4,7204172,2882844
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic5,4,0.1,0.9,4,5196125,3664574
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic1,4,0.1,0.9,5,7708502,7220208
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic2,4,0.1,0.9,5,20680183,15340580
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic3,4,0.1,0.9,5,7806182,4400644
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic4,4,0.1,0.9,5,7204172,2887055
Best-Otsu-Settings,Category-NA,False,10,360p,Traffic5,4,0.1,0.9,5,5196125,3682549
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic1,4,0.1,0.9,3,12242792,12668804
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic2,4,0.1,0.9,3,37820128,33738085
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic3,4,0.1,0.9,3,12558393,10338190
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic4,4,0.1,0.9,3,11127035,6497111
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic5,4,0.1,0.9,3,8120337,6485953
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic1,4,0.1,0.9,4,12242792,11631298
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic2,4,0.1,0.9,4,37820128,27176907
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic3,4,0.1,0.9,4,12558393,7190277
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic4,4,0.1,0.9,4,11127035,4557733
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic5,4,0.1,0.9,4,8120337,5731528
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic1,4,0.1,0.9,5,12242792,11383594
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic2,4,0.1,0.9,5,37820128,27207731
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic3,4,0.1,0.9,5,12558393,7236725
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic4,4,0.1,0.9,5,11127035,4553258
Best-Otsu-Settings,Category-NA,False,10,480p,Traffic5,4,0.1,0.9,5,8120337,5756853
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic3,2,0.1,0.9,4,771679,409736
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic4,2,0.1,0.9,4,772620,286365
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic5,2,0.1,0.9,4,670191,456460
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic3,2,0.1,0.9,5,771679,409765
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic4,2,0.1,0.9,5,772620,286523
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic5,2,0.1,0.9,5,670191,457309
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic1,3,0.1,0.9,4,1113249,861114
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic2,3,0.1,0.9,4,2314079,1398114
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic1,3,0.1,0.9,5,1113249,863665
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic2,3,0.1,0.9,5,2314079,1407783
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic1,4,0.1,0.9,3,1113249,1070342
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic2,4,0.1,0.9,3,2314079,1820835
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic3,4,0.1,0.9,3,771679,433758
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic4,4,0.1,0.9,3,772620,327249
Best-Otsu-Settings,Category-NA,False,20,120p,Traffic5,4,0.1,0.9,3,670191,498509
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic3,3,0.1,0.9,4,3734983,1833416
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic2,4,0.01,0.9,3,9326828,9233927
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic1,4,0.1,0.9,3,4026900,4178678
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic3,4,0.1,0.9,3,3734983,2424739
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic4,4,0.1,0.9,3,3603704,1629952
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic5,4,0.1,0.9,3,2681853,1991568
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic1,4,0.1,0.9,4,4026900,3635250
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic2,4,0.1,0.9,4,9326828,6424067
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic4,4,0.1,0.9,4,3603704,1243722
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic5,4,0.1,0.9,4,2681853,1731650
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic1,4,0.1,0.9,5,4026900,3600315
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic2,4,0.1,0.9,5,9326828,6462126
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic3,4,0.1,0.9,5,3734983,1816071
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic4,4,0.1,0.9,5,3603704,1247310
Best-Otsu-Settings,Category-NA,False,20,240p,Traffic5,4,0.1,0.9,5,2681853,1738338
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic2,4,0.01,0.9,3,20680183,19490479
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic1,4,0.1,0.9,3,7708502,8064393
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic3,4,0.1,0.9,3,7806182,5628749
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic4,4,0.1,0.9,3,7204172,3535394
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic5,4,0.1,0.9,3,5196125,3913885
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic1,4,0.1,0.9,4,7708502,7178884
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic2,4,0.1,0.9,4,20680183,14472130
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic3,4,0.1,0.9,4,7806182,3726872
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic4,4,0.1,0.9,4,7204172,2558513
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic5,4,0.1,0.9,4,5196125,3385432
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic1,4,0.1,0.9,5,7708502,7047158
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic2,4,0.1,0.9,5,20680183,14538683
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic3,4,0.1,0.9,5,7806182,3746294
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic4,4,0.1,0.9,5,7204172,2567348
Best-Otsu-Settings,Category-NA,False,20,360p,Traffic5,4,0.1,0.9,5,5196125,3405038
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic1,4,0.1,0.9,3,12242792,12634295
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic2,4,0.1,0.9,3,37820128,32991956
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic3,4,0.1,0.9,3,12558393,9739127
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic4,4,0.1,0.9,3,11127035,6241250
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic5,4,0.1,0.9,3,8120337,6193838
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic1,4,0.1,0.9,4,12242792,11392084
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic2,4,0.1,0.9,4,37820128,25646786
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic3,4,0.1,0.9,4,12558393,6224186
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic4,4,0.1,0.9,4,11127035,4100614
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic5,4,0.1,0.9,4,8120337,5323751
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic1,4,0.1,0.9,5,12242792,11127986
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic2,4,0.1,0.9,5,37820128,25702481
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic3,4,0.1,0.9,5,12558393,6285818
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic4,4,0.1,0.9,5,11127035,4102115
Best-Otsu-Settings,Category-NA,False,20,480p,Traffic5,4,0.1,0.9,5,8120337,5353188
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic3,2,0.1,0.9,4,771679,374346
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic4,2,0.1,0.9,4,772620,262119
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic5,2,0.1,0.9,4,670191,436833
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic3,2,0.1,0.9,5,771679,374425
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic4,2,0.1,0.9,5,772620,262319
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic5,2,0.1,0.9,5,670191,438075
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic1,3,0.1,0.9,4,1113249,839409
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic2,3,0.1,0.9,4,2314079,1344119
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic1,3,0.1,0.9,5,1113249,842085
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic2,3,0.1,0.9,5,2314079,1355198
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic1,4,0.1,0.9,3,1113249,1060079
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic2,4,0.1,0.9,3,2314079,1795622
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic3,4,0.1,0.9,3,771679,402289
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic4,4,0.1,0.9,3,772620,305954
Best-Otsu-Settings,Category-NA,False,30,120p,Traffic5,4,0.1,0.9,3,670191,482512
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic3,3,0.1,0.9,4,3734983,1679415
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic2,4,0.01,0.9,3,9326828,9255747
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic1,4,0.1,0.9,3,4026900,4158666
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic3,4,0.1,0.9,3,3734983,2314701
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic4,4,0.1,0.9,3,3603704,1566502
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic5,4,0.1,0.9,3,2681853,1935779
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic1,4,0.1,0.9,4,4026900,3575898
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic2,4,0.1,0.9,4,9326828,6266052
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic4,4,0.1,0.9,4,3603704,1161947
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic5,4,0.1,0.9,4,2681853,1661568
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic1,4,0.1,0.9,5,4026900,3543537
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic2,4,0.1,0.9,5,9326828,6307256
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic3,4,0.1,0.9,5,3734983,1661685
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic4,4,0.1,0.9,5,3603704,1166058
Best-Otsu-Settings,Category-NA,False,30,240p,Traffic5,4,0.1,0.9,5,2681853,1669201
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic2,4,0.01,0.9,3,20680183,19499802
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic1,4,0.1,0.9,3,7708502,8048687
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic3,4,0.1,0.9,3,7806182,5454139
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic4,4,0.1,0.9,3,7204172,3430922
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic5,4,0.1,0.9,3,5196125,3820505
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic1,4,0.1,0.9,4,7708502,7108595
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic2,4,0.1,0.9,4,20680183,14142508
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic3,4,0.1,0.9,4,7806182,3435323
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic4,4,0.1,0.9,4,7204172,2417313
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic5,4,0.1,0.9,4,5196125,3261828
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic1,4,0.1,0.9,5,7708502,6976966
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic2,4,0.1,0.9,5,20680183,14217604
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic3,4,0.1,0.9,5,7806182,3459088
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic4,4,0.1,0.9,5,7204172,2427451
Best-Otsu-Settings,Category-NA,False,30,360p,Traffic5,4,0.1,0.9,5,5196125,3282013
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic1,4,0.1,0.9,3,12242792,12607979
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic2,4,0.1,0.9,3,37820128,32759190
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic3,4,0.1,0.9,3,12558393,9541330
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic4,4,0.1,0.9,3,11127035,6127808
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic5,4,0.1,0.9,3,8120337,6056967
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic1,4,0.1,0.9,4,12242792,11291452
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic2,4,0.1,0.9,4,37820128,25011938
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic3,4,0.1,0.9,4,12558393,5812088
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic4,4,0.1,0.9,4,11127035,3896634
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic5,4,0.1,0.9,4,8120337,5128047
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic1,4,0.1,0.9,5,12242792,11021374
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic2,4,0.1,0.9,5,37820128,25067606
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic3,4,0.1,0.9,5,12558393,5880692
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic4,4,0.1,0.9,5,11127035,3901614
Best-Otsu-Settings,Category-NA,False,30,480p,Traffic5,4,0.1,0.9,5,8120337,5155627
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic3,2,0.1,0.9,4,771679,341989
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic4,2,0.1,0.9,4,772620,236140
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic5,2,0.1,0.9,4,670191,373192
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic3,2,0.1,0.9,5,771679,341989
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic4,2,0.1,0.9,5,772620,236140
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic5,2,0.1,0.9,5,670191,387163
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic1,3,0.1,0.9,4,1113249,778407
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic2,3,0.1,0.9,4,2314079,1296240
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic1,3,0.1,0.9,5,1113249,786420
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic2,3,0.1,0.9,5,2314079,1323892
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic1,4,0.1,0.9,3,1113249,933747
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic2,4,0.1,0.9,3,2314079,1529125
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic3,4,0.1,0.9,3,771679,343354
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic4,4,0.1,0.9,3,772620,236140
Best-Otsu-Settings,Category-NA,True,0,120p,Traffic5,4,0.1,0.9,3,670191,387622
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic3,3,0.1,0.9,4,3734983,1508409
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic2,4,0.01,0.9,3,9326828,10087644
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic1,4,0.1,0.9,3,4026900,4320375
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic3,4,0.1,0.9,3,3734983,1718974
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic4,4,0.1,0.9,3,3603704,1313400
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic5,4,0.1,0.9,3,2681853,1626603
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic1,4,0.1,0.9,4,4026900,3790163
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic2,4,0.1,0.9,4,9326828,6919764
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic4,4,0.1,0.9,4,3603704,1025796
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic5,4,0.1,0.9,4,2681853,1365661
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic1,4,0.1,0.9,5,4026900,3756618
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic2,4,0.1,0.9,5,9326828,6981253
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic3,4,0.1,0.9,5,3734983,1508358
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic4,4,0.1,0.9,5,3603704,1052241
Best-Otsu-Settings,Category-NA,True,0,240p,Traffic5,4,0.1,0.9,5,2681853,1366120
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic2,4,0.01,0.9,3,20680183,21731941
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic1,4,0.1,0.9,3,7708502,8667294
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic3,4,0.1,0.9,3,7806182,4150425
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic4,4,0.1,0.9,3,7204172,2980388
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic5,4,0.1,0.9,3,5196125,3380910
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic1,4,0.1,0.9,4,7708502,7805112
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic2,4,0.1,0.9,4,20680183,15906600
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic3,4,0.1,0.9,4,7806182,3212090
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic4,4,0.1,0.9,4,7204172,2362602
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic5,4,0.1,0.9,4,5196125,2620470
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic1,4,0.1,0.9,5,7708502,7630899
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic2,4,0.1,0.9,5,20680183,15958754
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic3,4,0.1,0.9,5,7806182,3313365
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic4,4,0.1,0.9,5,7204172,2432758
Best-Otsu-Settings,Category-NA,True,0,360p,Traffic5,4,0.1,0.9,5,5196125,2697063
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic1,4,0.1,0.9,3,12242792,13769447
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic2,4,0.1,0.9,3,37820128,35399991
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic3,4,0.1,0.9,3,12558393,8000142
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic4,4,0.1,0.9,3,11127035,5086860
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic5,4,0.1,0.9,3,8120337,5542184
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic1,4,0.1,0.9,4,12242792,12638748
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic2,4,0.1,0.9,4,37820128,27990967
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic3,4,0.1,0.9,4,12558393,5547883
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic4,4,0.1,0.9,4,11127035,4078602
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic5,4,0.1,0.9,4,8120337,4260612
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic1,4,0.1,0.9,5,12242792,12230618
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic2,4,0.1,0.9,5,37820128,28173849
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic3,4,0.1,0.9,5,12558393,5721208
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic4,4,0.1,0.9,5,11127035,4146601
Best-Otsu-Settings,Category-NA,True,0,480p,Traffic5,4,0.1,0.9,5,8120337,4498017
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic3,2,0.1,0.9,4,771679,464369
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic4,2,0.1,0.9,4,772620,344975
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic5,2,0.1,0.9,4,670191,486721
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic3,2,0.1,0.9,5,771679,464369
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic4,2,0.1,0.9,5,772620,344975
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic5,2,0.1,0.9,5,670191,486945
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic1,3,0.1,0.9,4,1113249,769613
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic2,3,0.1,0.9,4,2314079,1401935
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic1,3,0.1,0.9,5,1113249,796516
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic2,3,0.1,0.9,5,2314079,1421627
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic1,4,0.1,0.9,3,1113249,883226
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic2,4,0.1,0.9,3,2314079,1507015
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic3,4,0.1,0.9,3,771679,464369
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic4,4,0.1,0.9,3,772620,344975
Best-Otsu-Settings,Category-NA,True,10,120p,Traffic5,4,0.1,0.9,3,670191,487026
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic3,3,0.1,0.9,4,3734983,2103678
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic2,4,0.01,0.9,3,9326828,8889322
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic1,4,0.1,0.9,3,4026900,3895180
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic3,4,0.1,0.9,3,3734983,2157333
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic4,4,0.1,0.9,3,3603704,1470476
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic5,4,0.1,0.9,3,2681853,1852872
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic1,4,0.1,0.9,4,4026900,3501388
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic2,4,0.1,0.9,4,9326828,6338379
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic4,4,0.1,0.9,4,3603704,1361913
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic5,4,0.1,0.9,4,2681853,1796602
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic1,4,0.1,0.9,5,4026900,3528029
Best-Otsu-Settings,Category-NA,True,10,240p,Traffic2,4,0.1,0.9,5,9326828,6444983
